# 六级单词表 · 共 5407 词 · 每 50 词一个单元
# 释义来源：ECDICT（MIT License）https://github.com/skywind3000/ECDICT
单词,音标,中文释义,英文释义
moss,/mɒs/,"n. 苔藓, 泥沼；vt. 使长满苔藓",n. tiny leafy-stemmed flowerless plants
mostly,/'mәustli/,"adv. 大概, 大部分, 主要；[经] 大部份",r in large part; mainly or chiefly；r usually; as a rule
motel,/mәu'tel/,n. 汽车旅馆,n. a motor hotel
motion,/'mәuʃәn/,"n. 移动, 手势, 动作, 意向, 请求, 提议；v. 打手势",n. a change of position that does not entail a change of location；n. a state of change
motivate,/'mәutiveit/,"vt. 给与动机, 刺激, 提高...的学习欲望, 促动；[经] 促动, 激发, 激励",v. give an incentive for action
motive,/'mәutiv/,"n. 动机, 目的, 主题, 基调；a. 运动的, 成为动机的",s. causing or able to cause motion
motor,/'mәutә/,"n. 马达, 发动机, 原动力, 汽车；a. 马达的, 发动机的, 汽车的, 发动的；vt. 推动, 以汽车载运；vi. 乘汽车, 驾车",n. machine that converts other forms of energy into mechanical energy and so imparts motion；n. a nonspecific agent that imparts motion
motorway,/'mәutәwei/,n. 高速公路,n a broad highway designed for high-speed traffic
mould,/mәuld/,"n. 模子, 模制品, 松软沃土, 霉；vt. 形成, 浇铸, 用泥土覆盖；vi. 发霉",n loose soil rich in organic matter；n the distinctive form in which a thing is made
mount,/maunt/,"n. 乘骑用马, 框, 衬纸, 山；vi. 乘马, 爬上, 增长；vt. 爬上, 使上马, 装上, 装裱, 安放, 制作...的标本, 设置, 上演；[计] 安装",n. a mounting consisting of a piece of metal (as in a ring or other jewelry) that holds a gem in place；v. attach to a support
mountainous,/'mauntinәs/,"a. 多山的, 如山的, 巨大的",s. like a mountain in size and impressiveness；s. containing many mountains
mourn,/mɒ:n/,"v. 哀悼, 忧伤, 服丧",v. feel sadness；v. observe the customs of mourning after the death of a loved one
mouse,/maus/,"n. 老鼠, 胆小羞怯的人, 鼠标；vi. 捕鼠, 窥探；vt. 探出；[计] 鼠标",n. any of numerous small rodents typically resembling diminutive rats having pointed snouts and small ears on elongated bodies with slender usually hairless tails；n. person who is quiet or timid
mouthful,/'mauθful/,"n. 一口, 满口",n. the quantity that can be held in the mouth
movement,/'mu:vmәnt/,"n. 运动, 动作, 运转, 移动, 倾向, 变化, 活动, 乐章；[医] 运动",n. a natural event that involves a change in the position or location of something；n. a group of people with a common ideology who try together to achieve certain general goals
mud,/mʌd/,"n. 泥, 诽谤；vt. 弄脏",n. water soaked soil; soft wet earth；n. slanderous remarks or charges
muddy,/'mʌdi/,"a. 泥泞的, 浑浊的, 模糊的；vt. 使污浊, 使沾上泥污",v. dirty with mud；v. cause to become muddy
mug,/mʌg/,"n. 有柄大杯, 脸, 苦读者；vt. 给...拍照, 攻击, 苦读；vi. 拼命用功",n. the quantity that can be held in a mug；n. with handle and usually cylindrical
multiple,/'mʌltipl/,"n. 倍数, 并联；a. 多样的, 许多的, 多功能的",n. the product of a quantity by an integer；a. having or involving or consisting of more than one part or entity or individual
multiplication,/.mʌltipli'keiʃәn/,"n. 乘法, 增加, 乘法运算；[医] 增殖; 倍增",n. a multiplicative increase；n. an arithmetic operation that is the inverse of division; the product of two numbers is computed
multiply,/'mʌltiplai/,"v. 繁殖, 乘, 增加；[计] 乘",v. combine by multiplication；v. combine or increase by multiplication
multitude,/'mʌltitju:d/,"n. 多数, 群众",n. a large gathering of people；n. the common people generally
municipal,/mju:'nisipl/,"a. 市政的, 自治区的, 内政的；[经] 市政的, 市的",a. relating or belonging to or characteristic of a municipality；s. of or relating to the government of a municipality
murder,/'mә:dә/,"n. 谋杀；vt. 谋杀, 损毁, 破坏；vi. 犯杀人罪",n. unlawful premeditated killing of a human being by a human being；v. kill intentionally and with premeditation
murderer,/'mә:dәrә/,"n. 凶手, 杀人者, 谋害者；[法] 谋杀犯, 凶手",n. a criminal who commits homicide (who performs the unlawful premeditated killing of another human being)
murmur,/'mә:mә/,"n. 低语, 低声的怨言；vi. 低语, 低声而言；vt. 低声说",v. speak softly or indistinctly；v. make complaining remarks or noises under one's breath
muscle,/'mʌsl/,"n. 肌肉, 臂力；[医] 肌",n. one of the contractile organs of the body；n. animal tissue consisting predominantly of contractile cells
muscular,/'mʌskjulә/,"a. 强壮的, 肌肉发达的, 有力的；[医] 肌的; 肌肉发达的",a. of or relating to or consisting of muscle；s. having or suggesting great physical power or force
muse,/mju:z/,"n. 沉思, 冥想；v. 沉思, 冥想, 若有所思地凝望或说",n. in ancient Greek mythology any of 9 daughters of Zeus and Mnemosyne; protector of an art or science；n. the source of an artist's inspiration
museum,/mju:'ziәm/,n. 博物馆,n. a depository for collecting and displaying objects having scientific or historical or artistic value
mushroom,/'mʌʃrum/,"n. 蘑菇形物, 蘑菇, 暴发户；vi. 迅速生长, 迅速增加, 采蘑菇；a. 蘑菇形的, 迅速生长的","n. common name for an edible agaric (contrasting with the inedible toadstool)；n. mushrooms and related fleshy fungi (including toadstools, puffballs, morels, coral fungi, etc.)"
musical,/'mju:zikl/,"n. 音乐片, 音乐舞台剧；a. 音乐的, 声音美妙的, 喜爱音乐的",n. a play or film whose action and dialogue is interspersed with singing and dancing；a. characterized by or capable of producing music
musician,/mju:'ziʃәn/,"n. 音乐家, 乐师, 作曲家",n. someone who plays a musical instrument (as a profession)；n. artist who composes or conducts music as a profession
mustard,/'mʌstәd/,"n. 芥末, 芥菜, 强烈的兴趣；[医] 芥子; 芥属植物",n. any of several cruciferous plants of the genus Brassica；n. pungent powder or paste prepared from ground mustard seeds
mute,/mju:t/,"n. 哑子, 哑音字母, 弱音器；a. 哑的, 无声的, 沉默的；vt. 减弱...的声音；vi. 排泄",n. a deaf person who is unable to speak；n. a device used to soften the tone of a musical instrument
mutter,/'mʌtә/,"n. 喃喃低语；vi. 喃喃自语, 作低沉声；vt. 出怨言, 抱怨地说",n. a low continuous indistinct sound; often accompanied by movement of the lips without the production of articulate speech
mutton,/'mʌtn/,n. 羊肉,n meat from a mature domestic sheep
mutual,/'mju:tʃuәl/,"a. 相互的, 共有的；[经] 相互的",s common to or shared by two or more parties；a concerning each of two or more persons or things; especially given or done in return
mysterious,/mis'tiәriәs/,"a. 神秘的, 难解的, 不可思议的",s. having an import not apparent to the senses nor obvious to the intelligence; beyond ordinary understanding
mystery,/'mistәri/,"n. 秘密, 神秘, 奥秘",n. something that baffles understanding and cannot be explained；n. a story about a crime (usually murder) presented as a novel or play or movie
myth,/miθ/,"n. 神话, 虚构的事, 虚构的人",n. a traditional story accepted as history; serves to explain the world view of a people
nail,/neil/,"n. 钉子, 指甲；vt. 用钉钉牢, 使固定, 截住, 揭露",n. horny plate covering and protecting part of the dorsal surface of the digits；n. a thin pointed piece of metal that is hammered into materials as a fastener
naive,/nɑ:'i:v/,"a. 天真的, 纯真的, 幼稚的",a. marked by or showing unaffected simplicity and lack of guile or worldly experience；s. inexperienced
naked,/'neikid/,"a. 裸体的, 无装饰的, 无保护的, 赤贫的；[医] 裸露的",s. having no protecting or concealing cover；s. (of the eye or ear e.g.) without the aid of an optical or acoustical device or instrument
namely,/'neimli/,"adv. 即, 就是, 换句话说",r. as follows
nap,/næp/,"n. 小睡, 稍睡, 细毛, 孤注一掷；vi. 小睡, 疏忽；vt. 使拉毛, 打盹度过, 预测...为获胜马",n. a soft or fuzzy surface texture；n. sleeping for a short period of time (usually not in bed)
napkin,/'næpkin/,"n. 餐巾, 餐巾纸, 尿布",n. a small piece of table linen that is used to wipe the mouth and to cover the lap in order to protect clothing
narration,/nә'reiʃәn/,"n. 叙述, 故事, 叙述文；[法] 陈诉, 原告陈述者事实",n. the act of giving an account describing incidents or a course of events；n. (rhetoric) the second section of an oration in which the facts are set forth
narrative,/'nærәtiv/,"n. 叙述, 故事；a. 叙述的, 叙事的, 故事体的",n. a message that tells the particulars of an act or occurrence or course of events; presented in writing or drama or cinema or as a radio or television program；s. consisting of or characterized by th…
narrow,/'nærәu/,"n. 狭窄部分, 隘路；a. 狭窄的, 仔细的, 有限的, 勉强的, 狭隘的, 手紧的；vi. 变窄；vt. 使变狭窄",n. a narrow strait connecting two bodies of water；v. make or become more narrow or restricted
nasty,/'nɑ:sti/,"a. 污秽的, 下流的, 险恶的",a. offensive or even (of persons) malicious；s. exasperatingly difficult to handle or circumvent
nation,/'neiʃәn/,"n. 国家, 民族；[法] 民族, 国家",n. the people who live in a nation or country；n. United States prohibitionist who raided saloons and destroyed bottles of liquor with a hatchet (1846-1911)
national,/'næʃәnәl/,"a. 国家的, 国立的, 全国性的, 民族的；[经] 全国性的, 国家的, 国民的",n. a person who owes allegiance to that nation；a. of or relating to or belonging to a nation or country
nationality,/.næʃә'nælәti/,"n. 国籍, 国家, 民族性；[法] 国家, 民族, 国民",n. people having common origins or traditions and often comprising a nation；n. the status of belonging to a particular nation by birth or naturalization
native,/'neitiv/,"n. 本地人, 土产, 当地人；a. 本国的, 与生俱来的, 自然的",n. an indigenous person who was born in a particular place；n. a person born in a particular place or country
natural,/'nætʃәrәl/,"n. 白痴；a. 自然的, 自然界的, 本能的, 天然的, 物质的, 正常的, 原始的, 自然数的",n. someone regarded as certain to succeed；n. a notation cancelling a previous sharp or flat
naturally,/'nætʃәrәli/,"adv. 自然地, 以自然力, 天生地",r. as might be expected；r. according to nature; by natural means; without artificial help
nature,/'neitʃә/,"n. 自然, 大自然, 本性, 性格, 性质；[医] 自然, 大自然; 本性, 性能",n. the essential qualities or characteristics by which something is recognized；n. a causal agent creating and controlling things in the universe
naughty,/'nɒ:ti/,"a. 顽皮的, 没规矩的, 不适当的, 下流的",s. badly behaved
naval,/'neivl/,"a. 海军的, 军舰的, 有舰队的；[法] 海军的, 军舰的, 船的",a. connected with or belonging to or used in a navy
nave,/neiv/,"n. (教堂)中殿, 中央广场, 轮毂；[机] 轮毂",n. the central area of a church
navigation,/.nævi'geiʃәn/,"n. 航行, 航海, 导航；[经] 航空, 航海, 航船",n. the guidance of ships or airplanes from place to place；n. ship traffic
navy,/'neivi/,"n. 海军, 海军人员, 海军军力, 烟蒂",n. an organization of military vessels belonging to a country and available for sea warfare
nearby,/'niәbai/,"a. 附近的, 近旁的；adv. 在附近, 近旁地；prep. 在...附近",s. close at hand；r. not far away in relative terms
neat,/ni:t/,"a. 整洁的, 巧妙的, 匀称的, 简洁的；n. 牛",s. clean or organized；s. showing care in execution
necessarily,/'nesisәrili/,"adv. 必然地, 必须地, 必要地",r. in an essential manner；r. as a highly likely consequence
necessitate,/ni'sesiteit/,"vt. 迫使, 使成为必需, 需要","v. require as useful, just, or proper；v. cause to be a concomitant"
necessity,/ni'sesәti/,"n. 需要, 必需品, 必然；[法] 必要性, 必然性, 必要",n. the condition of being essential or indispensable；n. anything indispensable
neck,/nek/,"n. 脖子, 衣领, 颈；vi. 拥抱, 拥吻, 收缩；vt. 割颈",n. the part of an organism (human or animal) that connects the head to the rest of the body；n. a narrow elongated projecting strip of land
necklace,/'neklis/,n. 项链,n. jewelry consisting of a cord or chain (often bearing gems) worn about the neck as an ornament (especially by women)
needle,/'ni:dl/,"n. 针, 尖；vt. 用针缝；vi. 缝纫；[计] 探针",n. a slender pointer for indicating the reading on the scale of a measuring instrument；n. a sharp pointed implement (usually steel)
needless,/'ni:dlis/,"a. 不需要的, 不必要的",n the leaf of a conifer；n a slender pointer for indicating the reading on the scale of a measuring instrument
negative,/'negәtiv/,"n. 否定, 否定语, 负数, 底片；a. 否定的, 消极的, 负的, 阴性的；n. 负数, 负值；[计] 负数, 负值",n. a reply of denial；n. a piece of photographic film showing an image with light and shade or colors reversed
