# 考研单词表 · 共 4801 词 · 每 50 词一个单元
# 释义来源：ECDICT（MIT License）https://github.com/skywind3000/ECDICT
单词,音标,中文释义,英文释义
mysterious,/mis'tiәriәs/,"a. 神秘的, 难解的, 不可思议的",s. having an import not apparent to the senses nor obvious to the intelligence; beyond ordinary understanding
mystery,/'mistәri/,"n. 秘密, 神秘, 奥秘",n. something that baffles understanding and cannot be explained；n. a story about a crime (usually murder) presented as a novel or play or movie
myth,/miθ/,"n. 神话, 虚构的事, 虚构的人",n. a traditional story accepted as history; serves to explain the world view of a people
nail,/neil/,"n. 钉子, 指甲；vt. 用钉钉牢, 使固定, 截住, 揭露",n. horny plate covering and protecting part of the dorsal surface of the digits；n. a thin pointed piece of metal that is hammered into materials as a fastener
naive,/nɑ:'i:v/,"a. 天真的, 纯真的, 幼稚的",a. marked by or showing unaffected simplicity and lack of guile or worldly experience；s. inexperienced
naked,/'neikid/,"a. 裸体的, 无装饰的, 无保护的, 赤贫的；[医] 裸露的",s. having no protecting or concealing cover；s. (of the eye or ear e.g.) without the aid of an optical or acoustical device or instrument
namely,/'neimli/,"adv. 即, 就是, 换句话说",r. as follows
nap,/næp/,"n. 小睡, 稍睡, 细毛, 孤注一掷；vi. 小睡, 疏忽；vt. 使拉毛, 打盹度过, 预测...为获胜马",n. a soft or fuzzy surface texture；n. sleeping for a short period of time (usually not in bed)
napkin,/'næpkin/,"n. 餐巾, 餐巾纸, 尿布",n. a small piece of table linen that is used to wipe the mouth and to cover the lap in order to protect clothing
narrate,/nә'reit/,"v. 说故事, 说明, 叙述","v. provide commentary for a film, for example"
narrative,/'nærәtiv/,"n. 叙述, 故事；a. 叙述的, 叙事的, 故事体的",n. a message that tells the particulars of an act or occurrence or course of events; presented in writing or drama or cinema or as a radio or television program；s. consisting of or characterized by th…
narrow,/'nærәu/,"n. 狭窄部分, 隘路；a. 狭窄的, 仔细的, 有限的, 勉强的, 狭隘的, 手紧的；vi. 变窄；vt. 使变狭窄",n. a narrow strait connecting two bodies of water；v. make or become more narrow or restricted
nasty,/'nɑ:sti/,"a. 污秽的, 下流的, 险恶的",a. offensive or even (of persons) malicious；s. exasperatingly difficult to handle or circumvent
nation,/'neiʃәn/,"n. 国家, 民族；[法] 民族, 国家",n. the people who live in a nation or country；n. United States prohibitionist who raided saloons and destroyed bottles of liquor with a hatchet (1846-1911)
national,/'næʃәnәl/,"a. 国家的, 国立的, 全国性的, 民族的；[经] 全国性的, 国家的, 国民的",n. a person who owes allegiance to that nation；a. of or relating to or belonging to a nation or country
nationality,/.næʃә'nælәti/,"n. 国籍, 国家, 民族性；[法] 国家, 民族, 国民",n. people having common origins or traditions and often comprising a nation；n. the status of belonging to a particular nation by birth or naturalization
native,/'neitiv/,"n. 本地人, 土产, 当地人；a. 本国的, 与生俱来的, 自然的",n. an indigenous person who was born in a particular place；n. a person born in a particular place or country
natural,/'nætʃәrәl/,"n. 白痴；a. 自然的, 自然界的, 本能的, 天然的, 物质的, 正常的, 原始的, 自然数的",n. someone regarded as certain to succeed；n. a notation cancelling a previous sharp or flat
nature,/'neitʃә/,"n. 自然, 大自然, 本性, 性格, 性质；[医] 自然, 大自然; 本性, 性能",n. the essential qualities or characteristics by which something is recognized；n. a causal agent creating and controlling things in the universe
naughty,/'nɒ:ti/,"a. 顽皮的, 没规矩的, 不适当的, 下流的",s. badly behaved
naval,/'neivl/,"a. 海军的, 军舰的, 有舰队的；[法] 海军的, 军舰的, 船的",a. connected with or belonging to or used in a navy
navigation,/.nævi'geiʃәn/,"n. 航行, 航海, 导航；[经] 航空, 航海, 航船",n. the guidance of ships or airplanes from place to place；n. ship traffic
navy,/'neivi/,"n. 海军, 海军人员, 海军军力, 烟蒂",n. an organization of military vessels belonging to a country and available for sea warfare
nearby,/'niәbai/,"a. 附近的, 近旁的；adv. 在附近, 近旁地；prep. 在...附近",s. close at hand；r. not far away in relative terms
neat,/ni:t/,"a. 整洁的, 巧妙的, 匀称的, 简洁的；n. 牛",s. clean or organized；s. showing care in execution
necessitate,/ni'sesiteit/,"vt. 迫使, 使成为必需, 需要","v. require as useful, just, or proper；v. cause to be a concomitant"
necessity,/ni'sesәti/,"n. 需要, 必需品, 必然；[法] 必要性, 必然性, 必要",n. the condition of being essential or indispensable；n. anything indispensable
neck,/nek/,"n. 脖子, 衣领, 颈；vi. 拥抱, 拥吻, 收缩；vt. 割颈",n. the part of an organism (human or animal) that connects the head to the rest of the body；n. a narrow elongated projecting strip of land
necklace,/'neklis/,n. 项链,n. jewelry consisting of a cord or chain (often bearing gems) worn about the neck as an ornament (especially by women)
needle,/'ni:dl/,"n. 针, 尖；vt. 用针缝；vi. 缝纫；[计] 探针",n. a slender pointer for indicating the reading on the scale of a measuring instrument；n. a sharp pointed implement (usually steel)
negative,/'negәtiv/,"n. 否定, 否定语, 负数, 底片；a. 否定的, 消极的, 负的, 阴性的；n. 负数, 负值；[计] 负数, 负值",n. a reply of denial；n. a piece of photographic film showing an image with light and shade or colors reversed
neglect,/ni'glekt/,"n. 疏忽, 忽略, 漏做；vt. 疏忽, 忽视, 不顾",n. the state of something that has been unused and neglected；v. leave undone or leave out
negligent,/'neglidʒәnt/,"a. 疏忽的, 粗心的, 不在意的",a. characterized by neglect and undue lack of concern
negligible,/'neglidʒәbl/,"a. 可以忽略的, 不足取的, 无用的；[医] 可不计的, 可忽视的",s. so small as to be meaningless; insignificant；s. not worth considering
negotiate,/ni'gәuʃieit/,"vi. 商议, 谈判, 交涉；vt. 谈妥, 转让, 处理","v. succeed in passing through, around, or over"
negro,/'ni:grәu/,n. 黑人；a. 黑人的,s. relating to or characteristic of or being a member of the traditional racial division of mankind having brown to black pigmentation and tightly curled hair
neighbor,/'neibә/,"n. 邻居；vt. 邻接；vi. 毗邻而居, 友好；a. 邻近的",n. a person who lives (or is located) near another；n. a nearby object of the same kind
neighborhood,/'neibәhud/,"n. 附近, 邻近",n. people living near one another；n. an area within a city or town that has some distinctive features (especially one forming a community)
nephew,/'nefju:/,"n. 侄子, 外甥",n. a son of your brother or sister
nerve,/nә:v/,"n. 精神, 勇气, 叶脉, 神经；vt. 鼓起勇气",n. any bundle of nerve fibers running to various organs and tissues of the body
nervous,/'nә:vәs/,"a. 神经紧张的, 不安的, 神经的；[医] 神经的; 神经质的, 神经过敏的",s. easily agitated；a. of or relating to the nervous system
nest,/nest/,"n. 巢, 窝, 休息所, 隐匿处；vi. 筑巢, 找鸟巢；vt. 为...设窝, 使套叠；[计] 嵌套",n. a structure in which animals lay eggs or give birth to their young；n. a kind of gun emplacement
net,/net/,"n. 网, 网状物, 罗网, 净利, 净价；a. 净的, 最终的；vt. 用网捕, 撒网, 净赚, 得到；vi. 编网；[计] 网络, 网络分析程序",n. a trap made of netting to catch fish or birds or insects；n. a goal lined with netting (as in soccer or hockey)
network,/'netwә:k/,"n. 网络, 广播网, 网状物；[计] 网络",n. an interconnected system of things or people；n. (broadcasting) a communication system consisting of a group of broadcasting stations that all transmit the same programs
neurology,/nju'rɒlәdʒi/,n. 神经病学；[医] 神经病学,n. the branch of medical science that deals with the nervous system；n. (neurology) the branch of medicine that deals with the nervous system and its disorders
neutral,/'nju:trәl/,"n. 中立者, 中立国, 非彩色, 空档；a. 中立的, 中性的, 无色的","n. one who does not side with any party in a war or dispute；s. not supporting or favoring either side in a war, dispute, or contest"
nevertheless,/.nevәðә'les/,"adv. 然而, 虽然如此；conj. 然而",r despite anything to the contrary (usually following a concession)
nickel,/'nikl/,"n. 镍, 镍币, 五分镍币；vt. 镀镍于",n. a hard malleable ductile silvery metallic element that is resistant to corrosion; used in alloys; occurs in pentlandite and smaltite and garnierite and millerite；n. a United States coin worth one t…
nickname,/'nikneim/,"n. 绰号, 昵称；vt. 给...取绰号, 叫错名字；[计] 绰号",n. a familiar name for a person (often a shortened version of a person's given name)；n. a descriptive name for a place or thing
niece,/ni:s/,"n. 侄女, 甥女",n. a daughter of your brother or sister
nightmare,/'naitmєә/,"n. 梦魇, 恶梦, 可怕的事物(或情景、人物)；[医] 梦魇, 恶梦",n. a situation resembling a terrifying dream；n. a terrifying or deeply upsetting dream
nineteen,/.nain'ti:n/,"num. 十九, 十九个",n. the cardinal number that is the sum of eighteen and one；s. being one more than eighteen
nitrogen,/'naitrәdʒәn/,n. 氮；[化] 氮N-2,n. a common nonmetallic element that is normally a colorless odorless tasteless inert diatomic gas; constitutes 78 percent of the atmosphere by volume; a constituent of all living tissues
noble,/'nәubl/,"n. 贵族；a. 高贵的, 高尚的, 贵族的, 辉煌的",a. of or belonging to or constituting the hereditary aristocracy especially as derived from feudal times；a. having or showing or indicative of high or elevated character
nod,/nɒd/,"n. 点头, 打盹, 晃动；vi. 点头, 打盹；vt. 点头表示, 点(头)",n. a sign of assent or salutation or command；n. the act of nodding the head
noisy,/'nɒizi/,"a. 嘈杂的, 喧闹的；[机] 噪声的, 嘈杂的",a. full of or characterized by loud and nonmusical sounds；s. attracting attention by showiness or bright colors
nominal,/'nɒminl/,"a. 名义上的, 名字的, 有名无实的, 稍许的；n. 名词性词",a. relating to or constituting or bearing or giving a name；s. insignificantly small; a matter of form only (`tokenish' is informal)
nominate,/'nɒmineit/,"vt. 提名, 任命, 命名；[法] 提名...为候选人, 指定, 推荐",v. propose as a candidate for some honor；v. put forward; nominate for appointment to an office or for an honor or position
nonetheless,"/,nʌnðә'les/","conj. 然而, 尽管, 不过；adv. 不过, 仍然, 尽管如此, 然而",r despite anything to the contrary (usually following a concession)
nonsense,/'nɒnsәns/,"n. 无意义的事, 荒谬言行, 荒唐",n. a message that seems to convey no meaning；s. having no intelligible meaning
noodle,/'nu:dl/,"n. 面条, 笨蛋",n. a ribbonlike strip of pasta
norm,/nɒ:m/,"n. 基准, 模范, 标准, 准则, 平均数；[化] 定额",n. a standard or model or pattern regarded as typical
normal,/'nɒ:ml/,"n. 常态, 标准, 正常, 普通；a. 正常的, 正规的, 标准的, 师范的, 正态的；[计] 标准, 普通",a. conforming with or constituting a norm or standard or level or type or social norm; not abnormal；a. in accordance with scientific laws
normalization,/.nɒ:mәlai'zeiʃәn/,"n. 常态化, 正常化, 正规化；[化] 归一化; 正态化; 正火; 正火处理",n the imposition of standards or regulations
northeast,/.nɒ:θ'i:st/,"n. 东北；a. 东北的, 向东北的, 来自东北的；adv. 向东北, 来自东北",n. the compass point midway between north and east; at 45 degrees；n. the northeastern region of the United States
northern,/'nɒ:ðәn/,"n. 北方人；a. 北方的, 向北的, 自北方来的",n. a dialect of Middle English that developed into Scottish Lallans；a. in or characteristic of a region of the United States north of (approximately) the Mason-Dixon line
northwest,/.nɒ:θ'west/,"n. 西北, 西北方；a. 西北的, 在西北的, 来自西北的；adv. 向西北",n. the northwestern region of the United States；n. the direction corresponding to the northwestward compass point
notable,/'nәutәbl/,"n. 著名人士, 值得注意之事物；a. 值得注意的, 显著的",n a celebrity who is an inspiration to others；s worthy of notice
notebook,/'nәutbuk/,"n. 笔记本, 手册, 期票簿",n. a book with blank pages for recording notes or memoranda；n. a small compact portable computer
noteworthy,/'nәutwә:ði/,"a. 值得注目的, 显著的",s. worthy of notice；s. worthy of notice
notice,/'nәutis/,"n. 注意, 布告, 通知, 预告, 短评；vt. 注意, 通知, 评论, 提及, 关注；vi. 注意",n. an announcement containing information about an event；n. the act of noticing or paying attention
noticeable,/'nәutisәbl/,"a. 显而易见的, 显著的, 值得注意的",a. capable or worthy of being perceived；s. readily noticed
notify,/'nәutifai/,"vt. 通知, 通告, 报告；[计] 通知",v inform (somebody) of something
